Mgmt_Schd_ID,Event_Month,Event_Day,Event_Year,Contour_ID,New_Crop_ID,Strip_Crop_ID,New_Non-Crop_ID,Curve_Number_ID,Post_Event_Mannings_n,Post_Event_Surface_Constant,Operation_Residue_Change,Fertilizer_Application_ID,Irrigation_Application_ID,Mgmt_Operation_ID,Tile_Drain_Controlled_Status,Tile_Drain_Controlled_Depth,Input_Units_Code
Avocados,3,2,1,,citrus;_bare_ground,,,,,,,,,begin_growth,,,0
Avocados,3,3,1,,,,,,,,,,,sprayer;_insecticide,,,0
Avocados,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Avocados,5,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Avocados,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Avocados,6,15,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Avocados,6,29,1,,,,,,,,,,,sprayer;_insecticide,,,0
Avocados,7,2,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Avocados,11,1,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Avocados,11,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Pecans,3,2,1,,pecan;_walnut;_bare_,,,Woods_Grass_(Good),,,,,,begin_growth,,,0
Pecans,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Pecans,4,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Pecans,4,29,1,,,,,,,,,,,sprayer;_fungicide,,,0
Pecans,5,13,1,,,,,,,,,,,sprayer;_fungicide,,,0
Pecans,5,27,1,,,,,,,,,,,sprayer;_insecticide,,,0
Pecans,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Pecans,6,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Pecans,7,1,1,,,,,,,,,,,sprayer;_insecticide,,,0
Pecans,7,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Pecans,8,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Pecans,10,15,1,,,,,,,,,,,harvest;_orchard_and,,,0
Walnuts,3,2,1,,pecan;_walnut;_bare_,,,Woods_Grass_(Good),,,,,,begin_growth,,,0
Walnuts,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Walnuts,4,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Walnuts,4,29,1,,,,,,,,,,,sprayer;_fungicide,,,0
Walnuts,5,13,1,,,,,,,,,,,sprayer;_fungicide,,,0
Walnuts,5,27,1,,,,,,,,,,,sprayer;_insecticide,,,0
Walnuts,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Walnuts,6,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Walnuts,7,1,1,,,,,,,,,,,sprayer;_insecticide,,,0
Walnuts,7,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Walnuts,8,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Walnuts,10,15,1,,,,,,,,,,,harvest;_orchard_and,,,0
Almonds,3,2,1,,pecan;_walnut;_bare_,,,Woods_Grass_(Good),,,,,,begin_growth,,,0
Almonds,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Almonds,4,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Almonds,4,29,1,,,,,,,,,,,sprayer;_fungicide,,,0
Almonds,5,13,1,,,,,,,,,,,sprayer;_fungicide,,,0
Almonds,5,27,1,,,,,,,,,,,sprayer;_insecticide,,,0
Almonds,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Almonds,6,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Almonds,7,1,1,,,,,,,,,,,sprayer;_insecticide,,,0
Almonds,7,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Almonds,8,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Almonds,10,15,1,,,,,,,,,,,harvest;_orchard_and,,,0
Grapes,10,1,1,,,,,Brush_(Good),,,,,,add_mulch,,,0
Grapes,10,15,1,,1ineyard;_establish1,,,,,,,,,begin_growth,,,0
Grapes,3,15,2,,,,,,,,,,,sprayer;_fungicide,,,0
Grapes,4,15,2,,,,,,,,,,,sprayer;_fungicide,,,0
Grapes,5,15,2,,,,,,,,,,,sprayer;_fungicide_a,,,0
Grapes,6,15,2,,,,,,,,,,,sprayer;_fungicide_a,,,0
Grapes,7,15,2,,,,,,,,,,,sprayer;_fungicide,,,0
Grapes,8,1,2,,,,,,,,,,,sprayer;_fungicide,,,0
Grapes,9,15,2,,,,,,,,,,,harvest;_fruit_crops,,,0
Apples,2,15,1,,,,,Woods_Grass_(Good),,,,,,harvest;_fruit_crops,,,0
Apples,3,2,1,,citrus;_bare_ground,,,,,,,,,begin_growth,,,0
Apples,3,3,1,,,,,,,,,,,sprayer;_insecticide,,,0
Apples,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Apples,5,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Apples,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Apples,6,15,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Apples,6,29,1,,,,,,,,,,,sprayer;_insecticide,,,0
Apples,7,2,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Apples,11,1,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Apples,11,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Apricots,2,15,1,,,,,Woods_Grass_(Good),,,,,,harvest;_fruit_crops,,,0
Apricots,3,2,1,,citrus;_bare_ground,,,,,,,,,begin_growth,,,0
Apricots,3,3,1,,,,,,,,,,,sprayer;_insecticide,,,0
Apricots,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Apricots,5,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Apricots,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Apricots,6,15,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Apricots,6,29,1,,,,,,,,,,,sprayer;_insecticide,,,0
Apricots,7,2,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Apricots,11,1,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Apricots,11,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Cherries,2,15,1,,,,,Woods_Grass_(Good),,,,,,harvest;_fruit_crops,,,0
Cherries,3,2,1,,citrus;_bare_ground,,,,,,,,,begin_growth,,,0
Cherries,3,3,1,,,,,,,,,,,sprayer;_insecticide,,,0
Cherries,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Cherries,5,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Cherries,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Cherries,6,15,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Cherries,6,29,1,,,,,,,,,,,sprayer;_insecticide,,,0
Cherries,7,2,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Cherries,11,1,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Cherries,11,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Nectarines,2,15,1,,,,,Woods_Grass_(Good),,,,,,harvest;_fruit_crops,,,0
Nectarines,3,2,1,,citrus;_bare_ground,,,,,,,,,begin_growth,,,0
Nectarines,3,3,1,,,,,,,,,,,sprayer;_insecticide,,,0
Nectarines,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Nectarines,5,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Nectarines,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Nectarines,6,15,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Nectarines,6,29,1,,,,,,,,,,,sprayer;_insecticide,,,0
Nectarines,7,2,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Nectarines,11,1,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Nectarines,11,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Oranges,2,15,1,,,,,Woods_Grass_(Good),,,,,,harvest;_fruit_crops,,,0
Oranges,3,2,1,,citrus;_bare_ground,,,,,,,,,begin_growth,,,0
Oranges,3,3,1,,,,,,,,,,,sprayer;_insecticide,,,0
Oranges,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Oranges,5,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Oranges,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Oranges,6,15,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Oranges,6,29,1,,,,,,,,,,,sprayer;_insecticide,,,0
Oranges,7,2,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Oranges,11,1,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Oranges,11,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Other_Tree_Crops,2,15,1,,,,,Woods_Grass_(Good),,,,,,harvest;_fruit_crops,,,0
Other_Tree_Crops,3,2,1,,citrus;_bare_ground,,,,,,,,,begin_growth,,,0
Other_Tree_Crops,3,3,1,,,,,,,,,,,sprayer;_insecticide,,,0
Other_Tree_Crops,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Other_Tree_Crops,5,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Other_Tree_Crops,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Other_Tree_Crops,6,15,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Other_Tree_Crops,6,29,1,,,,,,,,,,,sprayer;_insecticide,,,0
Other_Tree_Crops,7,2,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Other_Tree_Crops,11,1,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Other_Tree_Crops,11,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Peaches,2,15,1,,,,,Woods_Grass_(Good),,,,,,harvest;_fruit_crops,,,0
Peaches,3,2,1,,citrus;_bare_ground,,,,,,,,,begin_growth,,,0
Peaches,3,3,1,,,,,,,,,,,sprayer;_insecticide,,,0
Peaches,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Peaches,5,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Peaches,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Peaches,6,15,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Peaches,6,29,1,,,,,,,,,,,sprayer;_insecticide,,,0
Peaches,7,2,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Peaches,11,1,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Peaches,11,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Plums,2,15,1,,,,,Woods_Grass_(Good),,,,,,harvest;_fruit_crops,,,0
Plums,3,2,1,,citrus;_bare_ground,,,,,,,,,begin_growth,,,0
Plums,3,3,1,,,,,,,,,,,sprayer;_insecticide,,,0
Plums,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Plums,5,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Plums,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Plums,6,15,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Plums,6,29,1,,,,,,,,,,,sprayer;_insecticide,,,0
Plums,7,2,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Plums,11,1,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Plums,11,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Pomegranates,2,15,1,,,,,Woods_Grass_(Good),,,,,,harvest;_fruit_crops,,,0
Pomegranates,3,2,1,,citrus;_bare_ground,,,,,,,,,begin_growth,,,0
Pomegranates,3,3,1,,,,,,,,,,,sprayer;_insecticide,,,0
Pomegranates,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Pomegranates,5,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Pomegranates,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Pomegranates,6,15,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Pomegranates,6,29,1,,,,,,,,,,,sprayer;_insecticide,,,0
Pomegranates,7,2,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Pomegranates,11,1,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Pomegranates,11,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Pears,2,15,1,,,,,Woods_Grass_(Good),,,,,,harvest;_fruit_crops,,,0
Pears,3,2,1,,citrus;_bare_ground,,,,,,,,,begin_growth,,,0
Pears,3,3,1,,,,,,,,,,,sprayer;_insecticide,,,0
Pears,4,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Pears,5,15,1,,,,,,,,,,,sprayer;_insecticide,,,0
Pears,6,1,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Pears,6,15,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Pears,6,29,1,,,,,,,,,,,sprayer;_insecticide,,,0
Pears,7,2,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Pears,11,1,1,,,,,,,,,,,harvest;_fruit_crops,,,0
Pears,11,15,1,,,,,,,,,,,sprayer;_fungicide,,,0
Watermelons,2,1,1,,,,,Close_Seeded_(C_Good),,,,,,disk;_tandem_heavy_1,,,0
Watermelons,2,10,1,,,,,,,,,,,disk;_tandem_second2,,,0
Watermelons,2,12,1,,,,,,,,,,,bed_shaper;_12_in,,,0
Watermelons,2,13,1,,,,,,,,,,,drip_tape_injection2,,,0
Watermelons,2,14,1,,,,,,,,,,,plastic_mulch_appl10,,,0
Watermelons,2,15,1,,watermelon1,,,,,,,,,planter;_transplant1,,,0
Watermelons,6,1,1,,watermelon1,,,,,,,,,harvest;_hand_pick,,,0
Watermelons,6,3,1,,,,,,,,,,,plastic_mulch;_remov,,,0
Safflower,10,3,1,,,,,Close_Seeded_(C_Good),,,,,,chisel;_twisted_sho1,,,0
Safflower,10,5,1,,,,,,,,,,,chisel;_twisted_sho1,,,0
Safflower,10,10,1,,,,,,,,,,,disk;_offset;_heavy,,,0
Safflower,10,12,1,,,,,,,,,,,disk;_offset;_heavy,,,0
Safflower,10,15,1,,,,,,,,,,,fert_applic._anhyd_1,,,0
Safflower,10,17,1,,,,,,,,,,,land_plane,,,0
Safflower,10,20,1,,,,,,,,,,,lister;_40_in,,,0
Safflower,1,25,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Safflower,3,1,2,,,,,,,,,,,cultivator;_row_3_in,,,0
Safflower,3,3,2,,,,,,,,,,,cultivator;_row_3_in,,,0
Safflower,3,4,2,,safflower,,,,,,,,,drill_or_airseeder;2,,,0
Safflower,6,15,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Safflower,8,15,2,,,,,,,,,,,harvest;_killing_cr5,,,0
Cantaloupes,11,10,1,,,,,Close_Seeded_(C_Good),,,,,,plow;_moldboard,,,0
Cantaloupes,11,30,1,,,,,,,,,,,disk;_tandem_heavy_1,,,0
Cantaloupes,12,1,1,,,,,,,,,,,sprayer;_pre-emergen,,,0
Cantaloupes,3,1,2,,,,,,,,,,,disk;_tandem_second2,,,0
Cantaloupes,3,7,2,,,,,,,,,,,fert_applic._surface,,,0
Cantaloupes,3,8,2,,,,,,,,,,,lister;_40_in,,,0
Cantaloupes,3,9,2,,,,,,,,,,,bed_shaper,,,0
Cantaloupes,3,15,2,,cantaloupe;_hi_prod,,,,,,,,,planter;_double_di5,,,0
Cantaloupes,3,28,2,,,,,,,,,,,sprayer;_insecticide,,,0
Cantaloupes,3,30,2,,,,,,,,,,,cultivator;_row_1_in,,,0
Cantaloupes,4,24,2,,,,,,,,,,,sprayer;_insecticide,,,0
Cantaloupes,4,26,2,,,,,,,,,,,cultivator;_row_1_in,,,0
Cantaloupes,5,14,2,,,,,,,,,,,sprayer;_insecticide,,,0
Cantaloupes,5,16,2,,,,,,,,,,,cultivator;_row_1_in,,,0
Cantaloupes,6,15,2,,,,,,,,,,,harvest;_vine_crops,,,0
Cantaloupes,6,30,2,,,,,,,,,,,harvest;_vine_crops,,,0
Sunflower,5,5,1,,,,,Close_Seeded_(C_Good),,,,,,disk;_offset;_heavy,,,0
Sunflower,5,10,1,,,,,,,,,,,disk;_offset;_heavy,,,0
Sunflower,5,12,1,,,,,,,,,,,chisel;_st._pt.,,,0
Sunflower,5,14,1,,,,,,,,,,,chisel;_st._pt.,,,0
Sunflower,5,16,1,,,,,,,,,,,land_plane,,,0
Sunflower,5,18,1,,,,,,,,,,,fert_applic._surface,,,0
Sunflower,6,5,1,,,,,,,,,,,mulch_treader,,,0
Sunflower,6,8,1,,sunflower,,,,,,,,,planter;_double_di5,,,0
Sunflower,8,8,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Sunflower,10,8,1,,,,,,,,,,,sprayer;_defoliant,,,0
Sunflower,10,15,1,,,,,,,,,,,harvest;_killing_cr8,,,0
Sunflower,10,20,1,,,,,,,,,,,shredder;_rotary_mow,,,0
Sunflower,10,25,1,,,,,,,,,,,disk;_offset;_heavy,,,0
Sunflower,5,5,2,,,,,,,,,,,disk;_offset;_heavy,,,0
Sunflower,5,10,2,,,,,,,,,,,disk;_offset;_heavy,,,0
Sunflower,5,12,2,,,,,,,,,,,chisel;_st._pt.,,,0
Sunflower,5,14,2,,,,,,,,,,,chisel;_st._pt.,,,0
Sunflower,5,16,2,,,,,,,,,,,land_plane,,,0
Sunflower,5,18,2,,,,,,,,,,,fert_applic._surface,,,0
Sunflower,6,5,2,,,,,,,,,,,mulch_treader,,,0
Sunflower,6,8,2,,sorghum;_grain,,,,,,,,,planter;_double_di5,,,0
Sunflower,8,15,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Sunflower,10,15,2,,,,,,,,,,,harvest;_killing_cr4,,,0
Sunflower,10,20,2,,,,,,,,,,,shredder;_flail_or_1,,,0
Blueberries,1,1,1,,blueberry;_tall_bush,,,Close_Seeded_(C_Good),,,,,,begin_growth,,,0
Blueberries,5,15,1,,,,,,,,,,,manure_spreader;_sol,,,0
Blueberries,5,16,1,,,,,,,,,,,add_mulch,,,0
Blueberries,8,1,1,,,,,,,,,,,harvest;_hand_pick_m,,,0
Buckwheat,5,10,1,,,,,Small_Grain_(SR_Good),,,,,,disk;_tandem_heavy_1,,,0
Buckwheat,6,10,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Buckwheat,6,11,1,,buckwheat,,,,,,,,,planting;_broadcast2,,,0
Buckwheat,7,20,1,,,,,,,,,,,disk;_tandem_heavy_1,,,0
Buckwheat,7,21,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Buckwheat,7,22,1,,buckwheat,,,,,,,,,planting;_broadcast2,,,0
Buckwheat,8,30,1,,,,,,,,,,,disk;_tandem_heavy_1,,,0
Buckwheat,9,1,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Cucumbers,5,15,1,,,,,Close_Seeded_(C_Good),,,,,,disk;_tandem_heavy_1,,,0
Cucumbers,5,24,1,,,,,,,,,,,harrow;_coiled_tine,,,0
Cucumbers,5,25,1,,,,,,,,,,,plastic_mulch_appl11,,,0
Cucumbers,5,26,1,,cucumber,,,,,,,,,planter;_transplant1,,,0
Cucumbers,10,1,1,,,,,,,,,,,harvest;_vine_crops,,,0
Cucumbers,10,5,1,,,,,,,,,,,kill_crop,,,0
Cucumbers,10,6,1,,,,,,,,,,,plastic_mulch;_remov,,,0
Peas,4,25,1,,,,,Close_Seeded_(C_Good),,,,,,disk;_tandem_heavy_1,,,0
Peas,5,5,1,,,,,,,,,,,harrow;_coiled_tine,,,0
Peas,5,6,1,,peas;_green;_rows,,,,,,,,,planter;_double_di5,,,0
Peas,5,25,1,,,,,,,,,,,cultivator;_row_1_in,,,0
Peas,7,4,1,,,,,,,,,,,harvest;_killing_cr5,,,0
Peas,8,14,1,,,,,,,,,,,manure_spreader;_sol,,,0
Peas,8,15,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Peas,8,16,1,,rye;_winter_cover,,,,,,,,,planting;_broadcast2,,,0
Turnips,5,5,1,,,,,Close_Seeded_(C_Good),,,,,,disk;_tandem_heavy_1,,,0
Turnips,5,15,1,,,,,,,,,,,harrow;_coiled_tine,,,0
Turnips,5,16,1,,turnip;_fall,,,,,,,,,planter;_small_veg_1,,,0
Turnips,6,1,1,,,,,,,,,,,cultivator;_row_1_in,,,0
Turnips,9,1,1,,,,,,,,,,,harvest;_hand_pull,,,0
Canola,8,25,1,,,,,,,,,,,disk;_tandem_heavy_1,,,0
Canola,9,5,1,,,,,,,,,,,disk;_tandem_second2,,,0
Canola,9,15,1,,,,,,,,,,,fert_applic._surface,,,0
Canola,9,16,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Canola,9,25,1,,canola;_winter,,,,,,,,,1rill_or_air_seeder1,,,0
Canola,3,20,2,,,,,,,,,,,fert_applic._surface,,,0
Canola,6,7,2,,,,,,,,,,,harvest;_killing_cr2,,,0
Potatoes,2,20,1,,,,,Close_Seeded_(SR_Good),,,,,,disk;_tandem_heavy_1,,,0
Potatoes,2,21,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Potatoes,2,22,1,,,,,,,,,,,fert_applic._surface,,,0
Potatoes,2,23,1,,,,,,,,,,,bedder;_hipper;_dis1,,,0
Potatoes,3,1,1,,potato;_irish,,,,,,,,,planter;_potato;_6_1,,,0
Potatoes,3,15,1,,,,,,,,,,,cultivator;_row_3_in,,,0
Potatoes,4,1,1,,,,,,,,,,,cultivator;_row_3_in,,,0
Potatoes,4,20,1,,,,,,,,,,,cultivator;_off_bar_,,,0
Potatoes,5,1,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Potatoes,5,10,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Potatoes,5,20,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Potatoes,6,10,1,,,,,,,,,,,sprayer;_defoliant,,,0
Potatoes,7,3,1,,,,,,,,,,,harvest;_dig_root_c5,,,0
Sweet_Potatoes,5,15,1,,,,,Close_Seeded_(SR_Good),,,,,,disk;_tandem_heavy_1,,,0
Sweet_Potatoes,5,16,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Sweet_Potatoes,5,17,1,,,,,,,,,,,fert_applic._surface,,,0
Sweet_Potatoes,5,18,1,,,,,,,,,,,bedder;_hipper;_dis1,,,0
Sweet_Potatoes,5,25,1,,potato;_sweet,,,,,,,,,planter;_transplant2,,,0
Sweet_Potatoes,6,15,1,,,,,,,,,,,cultivator;_row_3_in,,,0
Sweet_Potatoes,6,25,1,,,,,,,,,,,cultivator;_row_3_in,,,0
Sweet_Potatoes,7,5,1,,,,,,,,,,,cultivator;_off_bar_,,,0
Sweet_Potatoes,7,25,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Sweet_Potatoes,8,15,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Sweet_Potatoes,9,13,1,,,,,,,,,,,harvest;_dig_root_c5,,,0
Tobacco,12,1,1,,,,,,,,,,,disk;_tandem_heavy_1,,,0
Tobacco,3,10,2,,,,,,,,,,,disk;_tandem_second2,,,0
Tobacco,4,1,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Tobacco,4,10,2,,,,,,,,,,,bedder;_hipper;_dis1,,,0
Tobacco,4,20,2,,,,,,,,,,,bed_shaper,,,0
Tobacco,5,1,2,,tobacco;_flue_cured,,,,,,,,,planter;_transplant2,,,0
Tobacco,5,10,2,,,,,,,,,,,cultivator;_row_3_in,,,0
Tobacco,5,20,2,,,,,,,,,,,cultivator;_row_3_in,,,0
Tobacco,5,25,2,,,,,,,,,,,sprayer;_insecticide,,,0
Tobacco,6,1,2,,,,,,,,,,,cultivator;_row_3_in,,,0
Tobacco,6,5,2,,,,,,,,,,,sprayer;_insecticide,,,0
Tobacco,6,10,2,,,,,,,,,,,cultivator;_off_bar_,,,0
Tobacco,6,20,2,,,,,,,,,,,sprayer;_fungicide_a,,,0
Tobacco,7,1,2,,,,,,,,,,,sprayer;_growth_regu,,,0
Tobacco,7,10,2,,,,,,,,,,,sprayer;_growth_regu,,,0
Tobacco,7,20,2,,,,,,,,,,,sprayer;_growth_regu,,,0
Tobacco,8,1,2,,,,,,,,,,,harvest;_hand_pick_m,,,0
Tobacco,8,25,2,,,,,,,,,,,harvest;_hand_pick_m,,,0
Tobacco,9,12,2,,,,,,,,,,,harvest;_tobacco;_f1,,,0
Millet,5,1,1,,,,,,,,,,,disk;_tandem_second2,,,0
Millet,5,2,1,,short_millets_or_cr7,,,,,,,,,drill_or_airseeder;2,,,0
Millet,5,15,1,,,,,,,,,,,grazing;_set_season2,,,0
Millet,8,15,1,,,,,,,,,,,grazing;_set_season2,,,0
Millet,10,1,1,,,,,,,,,,,grazing;_set_season2,,,0
Onions,10,14,1,,,,,Close_Seeded_(SR_Good),,,,,,plow;_moldboard,,,0
Onions,10,15,1,,,,,,,,,,,1isk;_offset;_heavy1,,,0
Onions,11,9,1,,,,,,,,,,,fert_applic._surface,,,0
Onions,11,10,1,,,,,,,,,,,rototiller;_field,,,0
Onions,11,11,1,,,,,,,,,,,bedder;_hipper;_dis1,,,0
Onions,11,12,1,,delayed_germination,,,,,,,,,planting;_hand_5_per,,,0
Onions,11,13,1,,,,,,,,,,,sprayer;_pre-emergen,,,0
Onions,11,14,1,,,,,,,,,,,sprayer;_pre-emergen,,,0
Onions,11,28,1,,,,,,,,,,,sprayer;_fungicide,,,0
Onions,12,12,1,,,,,,,,,,,sprayer;_fungicide,,,0
Onions,12,26,1,,,,,,,,,,,sprayer;_fungicide,,,0
Onions,1,2,2,,,,,,,,,,,fert_applic._surface,,,0
Onions,1,9,2,,,,,,,,,,,sprayer;_fungicide,,,0
Onions,1,23,2,,onion;_dry_bulb;_vid,,,,,,,,,begin_growth,,,0
Onions,1,24,2,,,,,,,,,,,sprayer;_fungicide,,,0
Onions,2,6,2,,,,,,,,,,,sprayer;_fungicide,,,0
Onions,2,13,2,,,,,,,,,,,fert_applic._surface,,,0
Onions,2,20,2,,,,,,,,,,,sprayer;_fungicide,,,0
Onions,3,5,2,,,,,,,,,,,sprayer;_fungicide,,,0
Onions,4,23,2,,,,,,,,,,,harvest;_onions,,,0
Peanuts,11,15,1,,,,,Close_Seeded_(SR_Good),,,,,,disk;_tandem_heavy_1,,,0
Peanuts,5,1,2,,,,,,,,,,,disk;_tandem_second2,,,0
Peanuts,5,10,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Peanuts,5,15,2,,peanut;_runner,,,,,,,,,planter;_in-row_sub1,,,0
Peanuts,5,20,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Peanuts,6,15,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Peanuts,7,15,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Peanuts,8,15,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Peanuts,9,15,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Peanuts,10,15,2,,,,,,,,,,,harvest;_peanut_digg,,,0
Radishes,8,30,1,,,,,Close_Seeded_(SR_Good),,,,,,disk;_tandem_heavy_1,,,0
Radishes,9,1,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Radishes,9,10,1,,radish;_oilseed;_co2,,,,,,,,,1rill_or_air_seeder1,,,0
Radishes,1,15,2,,,,,,,,,,,winter_kill_annual_c,,,0
Rye,10,2,1,,rye;_cereal,,,Small_Grain_(SR_Good),,,,,,drill_or_airseeder;4,,,0
Rye,10,3,1,,,,,,,,,,,manure;_liquid_irrig,,,0
Rye,11,10,1,,,,,,,,,,,manure;_liquid_irrig,,,0
Rye,3,9,2,,,,,,,,,,,manure;_liquid_irrig,,,0
Rye,3,29,2,,,,,,,,,,,harvest;_hay;_no_reg,,,0
Sorghum,4,15,1,,,,,,,,,,,disk;_tandem_heavy_1,,,0
Sorghum,4,25,1,,,,,,,,,,,disk;_tandem_second2,,,0
